id_test,accepted_binomial,EUNIS_name,original_name,contributor_name,contributor_email,cocontributors,doi,collection_year,collection_site,collection_country,iso_code,latitude,longitude,coordinate_accuracy,storage,substrate,experiment_length,scarification,stratification,other_treatments,water_potential,photoperiod,light_quality,T_day,T_night,seeds_sown,seeds_germinated,changed
1545,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,none,none,smoke-15 min,0,16,white,24,16,125,42,
1546,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_80°C_5 min,none,none,0,16,white,24,16,125,66,
1547,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_80°C_10 min,none,none,0,16,white,24,16,125,60,
1548,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_110°C_5 min,none,none,0,16,white,24,16,125,66,
1549,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_110°C_10 min,none,none,0,16,white,24,16,125,5,
1550,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_150°C_5 min,none,none,0,16,white,24,16,125,0,
1551,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_150°C_10 min,none,none,0,16,white,24,16,125,0,
1238,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Italy,IT,40.61,8.15,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min,0,12,white,20,20,99,89,
1243,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Italy,IT,40.61,8.15,10000,fresh,paper,60,none,none,PEG,0,12,white,20,20,109,10,
1248,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Italy,IT,40.61,8.15,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.15,12,white,20,20,100,64,
1253,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Italy,IT,40.61,8.15,10000,fresh,paper,60,none,none,PEG,-0.15,12,white,20,20,94,8,
1258,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Italy,IT,40.61,8.15,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.3,12,white,20,20,94,42,
1263,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Italy,IT,40.61,8.15,10000,fresh,paper,60,none,none,PEG,-0.3,12,white,20,20,96,6,
1268,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Italy,IT,40.61,8.15,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.45,12,white,20,20,72,20,
1273,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Italy,IT,40.61,8.15,10000,fresh,paper,60,none,none,PEG,-0.45,12,white,20,20,101,3,
1842,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,heat_H+: 100 °C for 10 min,none,none,0,12,white,20,20,74,55,cordinates changed
1843,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_50°C_1 month_heat (H+: 100 °C for 10 minutes),none,none,0,12,white,20,20,80,5,cordinates changed
1844,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_50°C_1 month_heat (H+: 100 °C for 10 minutes),none,none,0,12,white,20,20,85,10,cordinates changed
1845,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_1 month + heat (H+: 100 °C for 10 minutes),none,none,0,12,white,20,20,78,27,cordinates changed
1846,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_2 month + heat (H+: 100 °C for 10 minutes),none,none,0,12,white,20,20,72,26,cordinates changed
1847,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,none,none,none,0,12,white,20,20,78,7,cordinates changed
1848,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_50°C_1 month,none,none,0,12,white,20,20,89,0,cordinates changed
1849,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_50°C_2 month,none,none,0,12,white,20,20,93,0,cordinates changed
1850,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_1 month,none,none,0,12,white,20,20,77,3,cordinates changed
1851,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_2 month,none,none,0,12,white,20,20,83,2,cordinates changed
1863,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_1 month + heat before summer (100 °C for 10 minutes),none,none,0,12,white,20,20,17,3,cordinates changed
1866,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1038/s41598-020-62909-9,2016,Iberian Peninsula,Spain,ES,40.0857861,-4.929580556,10000,stored_room conditions_1 year,paper,56,dry heat_daily cycles of alternoneting temperatures (50/20 °C)_1 month + heat after summer (100 °C for 10 minutes),none,none,0,12,white,20,20,94,84,cordinates changed
1235,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Spain,ES,39.64,3.39,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,0,12,white,20,20,49,25,
1240,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Spain,ES,39.64,3.39,10000,fresh,paper,60,none,none,PEG,0,12,white,20,20,55,8,
1245,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Spain,ES,39.64,3.39,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.15,12,white,20,20,45,5,
1250,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Spain,ES,39.64,3.39,10000,fresh,paper,60,none,none,PEG,-0.15,12,white,20,20,66,2,
1255,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Spain,ES,39.64,3.39,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.3,12,white,20,20,41,1,
1260,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Spain,ES,39.64,3.39,10000,fresh,paper,60,none,none,PEG,-0.3,12,white,20,20,53,0,
1265,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Spain,ES,39.64,3.39,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.45,12,white,20,20,37,0,
1270,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Spain,ES,39.64,3.39,10000,fresh,paper,60,none,none,PEG,-0.45,12,white,20,20,49,0,
4241,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,none,0,14,white,24,18,80,4,
4242,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,smoke (placing seeds in a 250-mlvacuumflask into whichsmokewas continuously funneled for 10 min),0,14,white,24,18,80,7,
4243,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,smoke (placing seeds in a 250-mlvacuumflask into whichsmokewas continuously funneled for 20 min),0,14,white,24,18,80,22,
4244,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 2.5g/l),0,14,white,24,18,80,7,
4245,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 5g/l),0,14,white,24,18,80,0,
4246,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 10g/l),0,14,white,24,18,80,10,
4247,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (1 mM NaNO2),0,14,white,24,18,80,4,
4248,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (10 mM NaNO2),0,14,white,24,18,80,4,
4249,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (25 mM NaNO2),0,14,white,24,18,80,4,
4250,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (50 mM NaNO2),0,14,white,24,18,80,0,
4251,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (100 mM NaNO2),0,14,white,24,18,80,0,
4252,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (1 mM KNO3),0,14,white,24,18,80,0,
4253,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (10 mM KNO3),0,14,white,24,18,80,4,
4254,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (25 mM KNO3),0,14,white,24,18,80,8,
4255,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (50 mM KNO3),0,14,white,24,18,80,5,
4256,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (100 mM KNO3),0,14,white,24,18,80,5,
4257,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (1 mM NH4Cl),0,14,white,24,18,80,4,
4258,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (10 mM NH4Cl),0,14,white,24,18,80,4,
4259,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (25 mM NH4Cl),0,14,white,24,18,80,15,
4260,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (50 mM NH4Cl),0,14,white,24,18,80,4,
4261,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (100 mM NH4Cl),0,14,white,24,18,80,0,
4262,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (1 mM NH4NO3),0,14,white,24,18,80,0,
4263,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (10 mM NH4NO3),0,14,white,24,18,80,11,
4264,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (25 mM NH4NO3),0,14,white,24,18,80,15,
4265,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (50 mM NH4NO3),0,14,white,24,18,80,8,
4266,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_18°C;20%RH,other,35,none,none,nitrate_Nitrogen Salts Treatment (100 mM NH4NO3),0,14,white,24,18,80,5,
2671,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,none,0,12,white,20,7,200,117,
2672,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_ClNa=saline solution,0,12,white,20,7,200,120,
2673,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,soil=unheated jaral soil,0,12,white,20,7,200,116,
2674,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,soil 150 °C=heated jaral soil_10 min,0,12,white,20,7,200,121,
2675,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_C100=100 g/l cool aqueous extract,0,12,white,20,7,200,90,
2676,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_C50= 50 g/l cool aqueous extract,0,12,white,20,7,200,118,
2677,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_H100=100 g/l hot aqueous extract,0,12,white,20,7,200,28,
2678,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_H50=50 g/l hot aqueous extract,0,12,white,20,7,200,82,
1082,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9087-y,2001,Sierra de los Guajares,Spain,ES,36.9,-3.566666667,10000,stored_3 years,paper,30,none,none,"bleach_immersion in a 1% sodium hypochlorite solution for 10 min, and thoroughly rinsed with sterile distilled water",0,16,white,22,16,200,6,
1083,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9087-y,2001,Sierra de los Guajares,Spain,ES,36.9,-3.566666667,10000,stored_3 years,paper,30,endozoocory_24 hr recovery,none,"bleach_immersion in a 1% sodium hypochlorite solution for 10 min, and thoroughly rinsed with sterile distilled water",0,16,white,22,16,200,16,
1084,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1007/s11258-005-9087-y,2001,Sierra de los Guajares,Spain,ES,36.9,-3.566666667,10000,stored_3 years,paper,30,endozoocory_48 hr recovery,none,"bleach_immersion in a 1% sodium hypochlorite solution for 10 min, and thoroughly rinsed with sterile distilled water",0,16,white,22,16,200,4,
1239,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Turkey,TR,36.61,8.56,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,0,12,white,20,20,136,99,
1244,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Turkey,TR,36.61,8.56,10000,fresh,paper,60,none,none,PEG,0,12,white,20,20,140,34,
1249,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Turkey,TR,36.61,8.56,10000,fresh,paper,60,fire_100 °C_10 min_smoke_20 min,none,smoke_20min + PEG,-0.15,12,white,20,20,138,64,
1254,Cistus monspeliensis,Cistus monspeliensis,Cistus monspeliensis,,,,10.1111/plb.12450,2010,nd,Turkey,TR,36.61,8.56,10000,fresh,paper,60,none,none,PEG,-0.15,12,white,20,20,143,25,
